STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
VN110042,MYBVN1100426,CAGAMAS IMTN 4.650% 07.04.2021,5-Nov-20,1.921,1.856,1.791,101.136,101.163,101.191,0.417,0.348,0.069,0.069,0.069,-0.036,-0.037,-0.037,0
VP090748,MYBVP0907487,CAGAMAS IMTN 5.380% 19.07.2021,5-Nov-20,1.941,1.876,1.811,102.381,102.427,102.473,0.682,0.809,0.07,0.07,0.07,-0.059,-0.059,-0.06,0
VE200162,MYBVE2001622,CAGAMAS IMTN 2.150% 11.08.2021,5-Nov-20,1.947,1.882,1.817,100.152,100.201,100.25,0.752,0.941,0.069,0.069,0.069,-0.053,-0.053,-0.054,0
VG180278,MYBVG1802785,CAGAMAS IMTN 4.080% 08.10.2021,5-Nov-20,1.954,1.899,1.844,101.935,101.986,102.036,0.905,1.272,0.069,0.069,0.069,-0.069,-0.07,-0.071,2.7
VP090923,MYBVP0909236,CAGAMAS IMTN 5.150% 26.11.2021,5-Nov-20,1.979,1.914,1.849,103.289,103.358,103.427,1.007,1.542,0.07,0.07,0.07,-0.083,-0.083,-0.084,0
VG180341,MYBVG1803411,CAGAMAS IMTN 4.120% 03.12.2021,5-Nov-20,1.982,1.922,1.862,102.262,102.327,102.392,1.036,1.609,0.07,0.07,0.07,-0.082,-0.082,-0.082,1.3
VN110507,MYBVN1105078,CAGAMAS IMTN 4.150% 20.12.2021,5-Nov-20,1.987,1.922,1.857,102.386,102.459,102.533,1.082,1.729,0.07,0.07,0.07,-0.085,-0.085,-0.085,0
VG190051,MYBVG1900514,CAGAMAS IMTN 4.040% 11.03.2022,5-Nov-20,1.999,1.949,1.899,102.702,102.769,102.837,1.308,2.38,0.075,0.075,0.075,-0.107,-0.108,-0.107,3.3
VI170153,MYBVI1701538,CAGAMAS IMTN 4.250% 28.04.2022,5-Nov-20,2.012,1.957,1.902,103.243,103.324,103.406,1.434,2.789,0.077,0.077,0.077,-0.12,-0.121,-0.121,2
VI170175,MYBVI1701751,CAGAMAS IMTN 4.110% 20.06.2022,5-Nov-20,2.036,1.976,1.916,103.291,103.388,103.486,1.548,3.228,0.082,0.082,0.082,-0.138,-0.139,-0.139,1.3
VG190165,MYBVG1901652,CAGAMAS IMTN 3.500% 12.08.2022,5-Nov-20,2.041,1.991,1.941,102.517,102.605,102.693,1.7,3.787,0.084,0.084,0.084,-0.152,-0.152,-0.153,3
VP100277,MYBVP1002775,CAGAMAS IMTN 4.480% 02.09.2022,5-Nov-20,2.062,1.997,1.932,104.306,104.425,104.544,1.744,3.974,0.086,0.086,0.086,-0.164,-0.165,-0.165,0
VG190224,MYBVG1902247,CAGAMAS IMTN 3.450% 18.10.2022,5-Nov-20,2.063,2.008,1.953,102.638,102.744,102.851,1.882,4.529,0.088,0.088,0.088,-0.174,-0.175,-0.175,2.7
VI170370,MYBVI1703708,CAGAMAS IMTN 4.230% 03.11.2022,5-Nov-20,2.073,2.013,1.953,104.193,104.313,104.433,1.915,4.682,0.09,0.09,0.09,-0.186,-0.186,-0.187,1.3
VG190278,MYBVG1902783,CAGAMAS IMTN 3.400% 28.11.2022,5-Nov-20,2.078,2.013,1.948,102.65,102.783,102.916,1.959,4.918,0.09,0.09,0.09,-0.187,-0.188,-0.188,0
VN120402,MYBVN1204020,CAGAMAS IMTN 3.900% 02.12.2022,5-Nov-20,2.085,2.02,1.955,103.662,103.796,103.931,1.961,4.945,0.092,0.092,0.092,-0.195,-0.196,-0.196,0
VG190284,MYBVG1902841,CAGAMAS IMTN 3.380% 16.12.2022,5-Nov-20,2.075,2.02,1.965,102.68,102.795,102.91,2.01,5.149,0.092,0.092,0.092,-0.196,-0.197,-0.197,2.7
VK150335,MYBVK1503351,CAGAMAS IMTN 4.700% 21.12.2022,5-Nov-20,2.075,2.02,1.965,105.426,105.544,105.662,1.996,5.122,0.092,0.092,0.092,-0.204,-0.205,-0.205,2
VP110041,MYBVP1100413,CAGAMAS IMTN 4.760% 07.04.2023,5-Nov-20,2.12,2.055,1.99,106.195,106.354,106.513,2.288,6.515,0.096,0.096,0.096,-0.242,-0.242,-0.243,0
VI180192,MYBVI1801924,CAGAMAS IMTN 4.500% 25.05.2023,5-Nov-20,2.12,2.065,2.01,105.878,106.019,106.16,2.372,7.056,0.097,0.097,0.097,-0.255,-0.255,-0.256,2.7
VS081155,MYBVS0811550,CAGAMAS IMTN 6.350% 08.08.2023,5-Nov-20,2.135,2.085,2.035,111.22,111.362,111.505,2.523,7.945,0.098,0.098,0.098,-0.29,-0.291,-0.291,3.3
VS081321,MYBVS0813218,CAGAMAS IMTN 6.050% 10.10.2023,5-Nov-20,2.177,2.112,2.047,110.93,111.125,111.321,2.701,8.954,0.099,0.099,0.099,-0.308,-0.31,-0.31,0
VG200271,MYBVG2002716,CAGAMAS IMTN 2.250% 26.10.2023,5-Nov-20,2.177,2.112,2.047,100.209,100.395,100.582,2.86,9.738,0.099,0.099,0.099,-0.285,-0.286,-0.287,0
VN130259,MYBVN1302592,CAGAMAS IMTN 4.300% 27.10.2023,5-Nov-20,2.177,2.112,2.047,106.084,106.277,106.471,2.798,9.457,0.099,0.099,0.099,-0.3,-0.301,-0.302,0
VN130346,MYBVN1303467,CAGAMAS IMTN 4.600% 20.12.2023,5-Nov-20,2.204,2.139,2.074,107.188,107.392,107.596,2.874,10.1,0.1,0.1,0.1,-0.32,-0.32,-0.321,0
VP110508,MYBVP1105081,CAGAMAS IMTN 4.250% 20.12.2023,5-Nov-20,2.204,2.139,2.074,106.138,106.34,106.543,2.888,10.164,0.1,0.1,0.1,-0.317,-0.318,-0.319,0
VS090115,MYBVS0901153,CAGAMAS IMTN 5.460% 29.03.2024,5-Nov-20,2.241,2.176,2.111,110.475,110.7,110.925,3.114,11.71,0.101,0.101,0.101,-0.358,-0.359,-0.361,0
VS090749,MYBVS0907499,CAGAMAS IMTN 5.520% 17.07.2024,5-Nov-20,2.297,2.232,2.167,111.354,111.599,111.844,3.327,13.421,0.101,0.101,0.101,-0.389,-0.39,-0.391,0
VI190223,MYBVI1902235,CAGAMAS IMTN 3.600% 18.10.2024,5-Nov-20,2.333,2.283,2.233,104.754,104.947,105.141,3.677,15.854,0.098,0.098,0.098,-0.383,-0.384,-0.384,3
VS090924,MYBVS0909248,CAGAMAS IMTN 5.270% 26.11.2024,5-Nov-20,2.365,2.3,2.235,111.164,111.43,111.698,3.606,15.76,0.1,0.1,0.1,-0.418,-0.419,-0.42,0
VI190277,MYBVI1902771,CAGAMAS IMTN 3.550% 28.11.2024,5-Nov-20,2.355,2.3,2.245,104.599,104.817,105.035,3.724,16.441,0.1,0.1,0.1,-0.399,-0.4,-0.401,2
VP120403,MYBVP1204033,CAGAMAS IMTN 4.000% 04.12.2024,5-Nov-20,2.372,2.307,2.242,106.291,106.552,106.813,3.712,16.414,0.1,0.1,0.1,-0.406,-0.407,-0.409,0
VS100278,MYBVS1002787,CAGAMAS IMTN 4.650% 03.09.2025,5-Nov-20,2.514,2.449,2.384,109.65,109.961,110.272,4.321,22.018,0.1,0.1,0.1,-0.484,-0.485,-0.487,0
VP130258,MYBVP1302589,CAGAMAS IMTN 4.550% 28.10.2025,5-Nov-20,2.544,2.479,2.414,109.323,109.642,109.962,4.476,23.446,0.099,0.099,0.099,-0.492,-0.493,-0.495,0
VS110040,MYBVS1100409,CAGAMAS IMTN 4.920% 07.04.2026,5-Nov-20,2.622,2.557,2.492,111.539,111.888,112.238,4.785,26.92,0.1,0.1,0.1,-0.543,-0.545,-0.547,0
VS110509,MYBVS1105093,CAGAMAS IMTN 4.410% 18.12.2026,5-Nov-20,2.724,2.659,2.594,109.437,109.822,110.208,5.313,33.339,0.101,0.101,0.101,-0.602,-0.604,-0.607,0
VS120404,MYBVS1204045,CAGAMAS IMTN 4.140% 03.12.2027,5-Nov-20,2.858,2.793,2.728,108.158,108.592,109.028,6.064,43.357,0.099,0.099,0.099,-0.665,-0.668,-0.671,0
VX081156,MYBVX0811568,CAGAMAS IMTN 6.500% 08.08.2028,5-Nov-20,2.924,2.859,2.794,124.65,125.162,125.677,6.236,47.283,0.095,0.095,0.095,-0.758,-0.762,-0.766,0
VX081322,MYBVX0813226,CAGAMAS IMTN 6.250% 10.10.2028,5-Nov-20,2.944,2.879,2.814,123.224,123.742,124.263,6.439,49.879,0.093,0.093,0.093,-0.75,-0.754,-0.758,0
VS130257,MYBVS1302575,CAGAMAS IMTN 4.750% 27.10.2028,5-Nov-20,2.944,2.879,2.814,112.754,113.247,113.743,6.717,53.056,0.093,0.093,0.093,-0.711,-0.715,-0.719,0
VX090116,MYBVX0901161,CAGAMAS IMTN 5.690% 30.03.2029,5-Nov-20,2.985,2.92,2.855,119.966,120.502,121.041,6.83,55.93,0.087,0.087,0.087,-0.724,-0.728,-0.732,0
VX090741,MYBVX0907416,CAGAMAS IMTN 5.750% 17.07.2029,5-Nov-20,3.009,2.944,2.879,120.83,121.385,121.942,6.948,58.583,0.083,0.083,0.083,-0.715,-0.718,-0.723,0
VX090925,MYBVX0909255,CAGAMAS IMTN 5.500% 26.11.2029,5-Nov-20,3.044,2.979,2.914,119.305,119.874,120.447,7.178,62.848,0.077,0.077,0.077,-0.68,-0.684,-0.688,0
VX130256,MYBVX1302567,CAGAMAS IMTN 5.000% 28.10.2033,5-Nov-20,3.375,3.32,3.265,116.963,117.596,118.234,9.823,118.094,0.029,0.029,0.029,-0.336,-0.339,-0.342,2
PS070034,MYBPS0700342,CAGAMASMBS 4.900% 22.08.2022 - TRANCHE 2007-2/6,5-Nov-20,2.528,2.48,2.432,104.148,104.234,104.32,1.704,3.419,0.059,0.059,0.059,-0.112,-0.112,-0.113,0
PX070035,MYBPX0700359,CAGAMASMBS 5.080% 20.08.2027 - TRANCHE 2007-2/7,5-Nov-20,3.077,3.029,2.981,112.229,112.543,112.857,5.756,38.138,0.087,0.087,0.087,-0.574,-0.575,-0.577,0
UG200113,MYBUG2001132,CIMB MTN 1095D 12.6.2023 - Issue No 9,5-Nov-20,2.585,2.521,2.457,101.335,101.497,101.659,2.457,7.44,0.057,0.057,0.057,-0.146,-0.145,-0.146,0
UI200090,MYBUI2000908,CIMB MTN 1826D 03.4.2025 - Issue No 8,5-Nov-20,2.763,2.704,2.645,102.626,102.873,103.121,4.07,19.287,0.058,0.058,0.058,-0.245,-0.246,-0.247,1.7
UK130108,MYBUK1301089,CAGAMAS MTN 4.10% 18.11.2020,5-Nov-20,1.851,1.791,1.731,100.07,100.072,100.074,0.031,0.002,0.066,0.066,0.066,-0.008,-0.008,-0.008,1.7
UI150110,MYBUI1501104,CAGAMAS MTN 4.450% 25.11.2020,5-Nov-20,1.856,1.791,1.726,100.129,100.133,100.136,0.051,0.005,0.066,0.066,0.066,-0.011,-0.011,-0.011,0
UG170187,MYBUG1701872,CAGAMAS MTN 4.080% 15.12.2020,5-Nov-20,1.874,1.809,1.744,100.235,100.242,100.249,0.108,0.023,0.069,0.069,0.069,-0.014,-0.014,-0.014,0
UG180014,MYBUG1800146,CAGAMAS MTN 4.08% 19.01.2021,5-Nov-20,1.891,1.826,1.761,100.435,100.448,100.461,0.201,0.081,0.069,0.069,0.069,-0.02,-0.02,-0.021,0
UF190043,MYBUF1900435,CAGAMAS MTN 3.900% 22.3.2021,5-Nov-20,1.916,1.851,1.786,100.744,100.769,100.794,0.377,0.284,0.069,0.069,0.069,-0.032,-0.032,-0.032,0
UP090022,MYBUP0900229,CAGAMAS MTN 5.370% 30.3.2021,5-Nov-20,1.906,1.851,1.796,101.376,101.398,101.42,0.398,0.317,0.069,0.069,0.069,-0.037,-0.038,-0.038,2
UE200089,MYBUE2000899,CAGAMAS MTN 3.25% 31.3.2021,5-Nov-20,1.916,1.851,1.786,100.529,100.555,100.581,0.398,0.317,0.069,0.069,0.069,-0.031,-0.032,-0.032,0
UG180051,MYBUG1800518,CAGAMAS MTN 4.220% 20.4.2021,5-Nov-20,1.916,1.856,1.796,101.04,101.068,101.095,0.452,0.409,0.069,0.069,0.069,-0.038,-0.038,-0.039,1.3
UF190339,MYBUF1903397,CAGAMAS MTN 3.350% 21.4.2021,5-Nov-20,1.921,1.856,1.791,100.649,100.679,100.708,0.455,0.414,0.069,0.069,0.069,-0.036,-0.036,-0.037,0
UE200102,MYBUE2001020,CAGAMAS MTN 2.650% 24.5.2021,5-Nov-20,1.928,1.863,1.798,100.391,100.427,100.462,0.536,0.557,0.069,0.069,0.069,-0.04,-0.039,-0.04,0
UE200144,MYBUE2001442,CAGAMAS MTN 2.550% 01.7.2021,5-Nov-20,1.941,1.876,1.811,100.391,100.434,100.476,0.64,0.729,0.07,0.07,0.07,-0.048,-0.047,-0.047,0
UP090063,MYBUP0900633,CAGAMAS MTN 5.38% 19.7.2021,5-Nov-20,1.941,1.876,1.811,102.381,102.427,102.473,0.682,0.809,0.07,0.07,0.07,-0.059,-0.059,-0.06,0
UE200155,MYBUE2001558,CAGAMAS MTN 2.150% 11.8.2021,5-Nov-20,1.947,1.882,1.817,100.152,100.201,100.25,0.752,0.941,0.069,0.069,0.069,-0.053,-0.053,-0.054,0
UP090081,MYBUP0900815,CAGAMAS MTN 5.12% 03.9.2021,5-Nov-20,1.954,1.889,1.824,102.583,102.637,102.692,0.807,1.058,0.069,0.069,0.069,-0.067,-0.067,-0.067,0
UG180175,MYBUG1801755,CAGAMAS MTN 4.050% 07.9.2021,5-Nov-20,1.949,1.889,1.829,101.737,101.787,101.837,0.821,1.085,0.069,0.069,0.069,-0.063,-0.064,-0.065,1.3
UG180200,MYBUG1802001,CAGAMAS MTN 4.100% 08.10.2021,5-Nov-20,1.959,1.899,1.839,101.948,102.004,102.059,0.905,1.271,0.069,0.069,0.069,-0.07,-0.07,-0.071,1.7
UP090118,MYBUP0901185,CAGAMAS MTN 5.15% 26.11.2021,5-Nov-20,1.979,1.914,1.849,103.289,103.358,103.427,1.007,1.542,0.07,0.07,0.07,-0.083,-0.083,-0.084,0
UN110102,MYBUN1101020,CAGAMAS MTN 4.150% 20.12.2021,5-Nov-20,1.987,1.922,1.857,102.386,102.459,102.533,1.082,1.729,0.07,0.07,0.07,-0.085,-0.085,-0.085,0
UI170031,MYBUI1700318,CAGAMAS MTN 4.150% 09.3.2022,5-Nov-20,2.014,1.949,1.884,102.816,102.903,102.991,1.301,2.362,0.075,0.075,0.075,-0.107,-0.107,-0.107,0
UF200079,MYBUF2000797,CAGAMAS MTN 3.030% 21.03.2022,5-Nov-20,1.999,1.949,1.899,101.392,101.46,101.528,1.342,2.482,0.075,0.075,0.075,-0.105,-0.106,-0.106,3
UG190042,MYBUG1900425,CAGAMAS MTN 4.000% 21.3.2022,5-Nov-20,1.999,1.949,1.899,102.702,102.771,102.84,1.335,2.466,0.075,0.075,0.075,-0.109,-0.109,-0.109,3.3
UF200088,MYBUF2000888,CAGAMAS MTN 3.45% 30.3.2022,5-Nov-20,2.014,1.949,1.884,101.973,102.064,102.155,1.363,2.553,0.075,0.075,0.075,-0.109,-0.109,-0.109,0
UF200094,MYBUF2000946,CAGAMAS MTN 3.10% 18.4.2022,5-Nov-20,2.012,1.957,1.902,101.547,101.626,101.706,1.414,2.718,0.077,0.077,0.077,-0.114,-0.115,-0.114,2.3
UI170068,MYBUI1700680,CAGAMAS MTN 4.250% 28.4.2022,5-Nov-20,2.022,1.957,1.892,103.228,103.324,103.421,1.434,2.789,0.077,0.077,0.077,-0.12,-0.121,-0.121,0
UF200101,MYBUF2001019,CAGAMAS MTN 2.750% 23.5.2022,5-Nov-20,2.019,1.964,1.909,101.106,101.19,101.274,1.491,3.004,0.079,0.079,0.079,-0.123,-0.123,-0.123,2.7
UF200143,MYBUF2001431,CAGAMAS MTN 2.700% 30.6.2022,5-Nov-20,2.031,1.976,1.921,101.078,101.168,101.257,1.594,3.375,0.082,0.082,0.082,-0.136,-0.136,-0.136,2
UI170100,MYBUI1701001,CAGAMAS MTN 4.090% 06.07.2022,5-Nov-20,2.046,1.981,1.916,103.328,103.437,103.545,1.592,3.386,0.082,0.082,0.082,-0.143,-0.142,-0.143,0
UP100094,MYBUP1000946,CAGAMAS MTN 4.480% 02.9.2022,5-Nov-20,2.062,1.997,1.932,104.306,104.425,104.544,1.744,3.974,0.086,0.086,0.086,-0.164,-0.165,-0.165,0
UN120061,MYBUN1200616,CAGAMAS MTN 3.910% 31.10.2022,5-Nov-20,2.073,2.008,1.943,103.562,103.691,103.82,1.909,4.649,0.088,0.088,0.088,-0.18,-0.18,-0.18,0
UK150109,MYBUK1501092,CAGAMAS MTN 4.650% 25.11.2022,5-Nov-20,2.078,2.013,1.948,105.136,105.271,105.405,1.924,4.802,0.09,0.09,0.09,-0.193,-0.193,-0.194,0
UN120085,MYBUN1200855,CAGAMAS MTN 3.900% 02.12.2022,5-Nov-20,2.085,2.02,1.955,103.662,103.796,103.931,1.961,4.945,0.092,0.092,0.092,-0.195,-0.196,-0.196,0
UG190372,MYBUG1903726,CAGAMAS MTN 3.380% 12.12.2022,5-Nov-20,2.085,2.02,1.955,102.646,102.781,102.917,2,5.1,0.092,0.092,0.092,-0.195,-0.196,-0.196,0
UI170182,MYBUI1701829,CAGAMAS MTN 4.250% 13.12.2022,5-Nov-20,2.085,2.02,1.955,104.43,104.567,104.704,1.984,5.054,0.092,0.092,0.092,-0.199,-0.2,-0.2,0
UI170195,MYBUI1701951,CAGAMAS MTN 4.250% 29.12.2022,5-Nov-20,2.085,2.02,1.955,104.52,104.659,104.799,2.027,5.25,0.092,0.092,0.092,-0.203,-0.205,-0.205,0
US080087,MYBUS0800878,CAGAMAS MTN 6.05% 10.10.2023,5-Nov-20,2.177,2.112,2.047,110.93,111.125,111.321,2.701,8.954,0.099,0.099,0.099,-0.308,-0.31,-0.31,0
UN130107,MYBUN1301075,CAGAMAS MTN 4.30% 17.11.2023,5-Nov-20,2.183,2.123,2.063,106.171,106.353,106.535,2.795,9.587,0.099,0.099,0.099,-0.306,-0.306,-0.307,1.7
UP110103,MYBUP1101033,CAGAMAS MTN 4.250% 20.12.2023,5-Nov-20,2.204,2.139,2.074,106.138,106.34,106.543,2.888,10.164,0.1,0.1,0.1,-0.317,-0.318,-0.319,0
US090023,MYBUS0900231,CAGAMAS MTN 5.460% 29.3.2024,5-Nov-20,2.241,2.176,2.111,110.475,110.7,110.925,3.114,11.71,0.101,0.101,0.101,-0.358,-0.359,-0.361,0
US090064,MYBUS0900645,CAGAMAS MTN 5.52%17.7.2024,5-Nov-20,2.297,2.232,2.167,111.354,111.599,111.844,3.327,13.421,0.101,0.101,0.101,-0.389,-0.39,-0.391,0
US090082,MYBUS0900827,CAGAMAS MTN 5.28% 03.9.2024,5-Nov-20,2.325,2.26,2.195,110.758,111.01,111.263,3.468,14.427,0.1,0.1,0.1,-0.396,-0.397,-0.398,0
US090116,MYBUS0901163,CAGAMAS MTN 5.27% 26.11.2024,5-Nov-20,2.365,2.3,2.235,111.164,111.43,111.698,3.606,15.76,0.1,0.1,0.1,-0.418,-0.419,-0.42,0
UP120086,MYBUP1200868,CAGAMAS MTN 4.000% 04.12.2024,5-Nov-20,2.372,2.307,2.242,106.291,106.552,106.813,3.712,16.414,0.1,0.1,0.1,-0.406,-0.407,-0.409,0
US100097,MYBUS1000973,CAGAMAS MTN 4.650% 03.9.2025,5-Nov-20,2.514,2.449,2.384,109.65,109.961,110.272,4.321,22.018,0.1,0.1,0.1,-0.484,-0.485,-0.487,0
UP130106,MYBUP1301062,CAGAMAS MTN 4.55% 18.11.2025,5-Nov-20,2.552,2.487,2.422,109.377,109.699,110.023,4.437,23.458,0.1,0.1,0.1,-0.501,-0.503,-0.504,0
UN150108,MYBUN1501088,CAGAMAS MTN 4.850% 25.11.2025,5-Nov-20,2.552,2.487,2.422,110.824,111.149,111.476,4.429,23.445,0.1,0.1,0.1,-0.507,-0.509,-0.511,0
US110104,MYBUS1101045,CAGAMAS MTN 4.410% 18.12.2026,5-Nov-20,2.724,2.659,2.594,109.437,109.822,110.208,5.313,33.339,0.101,0.101,0.101,-0.602,-0.604,-0.607,0
US120062,MYBUS1200623,CAGAMAS MTN 4.170% 29.10.2027,5-Nov-20,2.846,2.781,2.716,108.328,108.758,109.189,6.082,42.959,0.1,0.1,0.1,-0.665,-0.667,-0.671,0
UP150107,MYBUP1501075,CAGAMAS MTN 4.900% 25.11.2027,5-Nov-20,2.854,2.789,2.724,112.982,113.426,113.872,5.921,41.913,0.1,0.1,0.1,-0.689,-0.692,-0.695,0
US120087,MYBUS1200870,CAGAMAS MTN 4.140% 03.12.2027,5-Nov-20,2.858,2.793,2.728,108.158,108.592,109.028,6.064,43.357,0.099,0.099,0.099,-0.665,-0.668,-0.671,0
UX080064,MYBUX0800647,CAGAMAS MTN 6.500% 08.8.2028,5-Nov-20,2.924,2.859,2.794,124.65,125.162,125.677,6.236,47.283,0.095,0.095,0.095,-0.758,-0.762,-0.766,0
UX080088,MYBUX0800886,CAGAMAS MTN 6.25% 10.10.2028,5-Nov-20,2.944,2.879,2.814,123.224,123.742,124.263,6.439,49.879,0.093,0.093,0.093,-0.75,-0.754,-0.758,0
US130105,MYBUS1301058,CAGAMAS MTN 4.75% 17.11.2028,5-Nov-20,2.95,2.885,2.82,112.784,113.28,113.779,6.631,52.682,0.092,0.092,0.092,-0.707,-0.712,-0.716,0
UX090024,MYBUX0900249,CAGAMAS MTN 5.690% 30.3.2029,5-Nov-20,2.985,2.92,2.855,119.966,120.502,121.041,6.83,55.93,0.087,0.087,0.087,-0.724,-0.728,-0.732,0
UX090065,MYBUX0900652,CAGAMAS MTN 5.75% 17.7.2029,5-Nov-20,3.009,2.944,2.879,120.83,121.385,121.942,6.948,58.583,0.083,0.083,0.083,-0.715,-0.718,-0.723,0
UX090117,MYBUX0901171,CAGAMAS MTN 5.50% 26.11.2029,5-Nov-20,3.044,2.979,2.914,119.305,119.874,120.447,7.178,62.848,0.077,0.077,0.077,-0.68,-0.684,-0.688,0
UX150106,MYBUX1501061,CAGAMAS MTN 5.070% 26.11.2035,5-Nov-20,3.574,3.509,3.444,117.298,118.132,118.973,10.704,145.707,0.023,0.023,0.023,-0.297,-0.299,-0.303,0
DX070680,MYBDX0706808,HSBC 5.050% 02.11.2027,5-Nov-20,2.871,2.807,2.743,104.189,104.315,104.442,1.894,4.598,0.06,0.06,0.06,-0.124,-0.125,-0.125,0
PS080001,MYBPS0800019,MENARA ABS 6.900% 15.01.2021 - Tranche A4,5-Nov-20,3.799,3.724,3.649,100.579,100.593,100.608,0.192,0.073,0.015,0.015,0.015,-0.011,-0.012,-0.012,0
PS080002,MYBPS0800027,MENARA ABS 6.300% 15.01.2021 - Tranche A3,5-Nov-20,3.799,3.724,3.649,100.465,100.48,100.494,0.192,0.073,0.015,0.015,0.015,-0.01,-0.009,-0.01,0
PS080004,MYBPS0800043,MENARA ABS 5.550% 15.01.2021 - Tranche A2,5-Nov-20,3.411,3.369,3.327,100.399,100.407,100.415,0.192,0.073,0.019,0.018,0.017,-0.009,-0.009,-0.01,0
PS080008,MYBPS0800084,MENARA ABS 5.300% 15.01.2021 - Tranche A1,5-Nov-20,3.066,3.018,2.97,100.419,100.428,100.438,0.192,0.074,0.043,0.043,0.043,-0.014,-0.015,-0.014,0
PQ080005,MYBPQ0800054,MENARA ABS 5.300% 15.01.2021 - Tranche B3,5-Nov-20,3.066,3.018,2.97,100.419,100.428,100.438,0.192,0.074,0.043,0.043,0.043,-0.014,-0.015,-0.014,0
PS080009,MYBPS0800092,GIC 4.52% 06.02.2023,5-Nov-20,2.851,2.803,2.755,103.61,103.716,103.822,2.115,5.662,0.073,0.073,0.073,-0.166,-0.167,-0.167,0
DQ080044,MYBDQ0800449,PIYS 0% 29.01.2021,5-Nov-20,2.491,2.427,2.363,100.808,100.823,100.838,0.23,0.106,0.028,0.028,0.028,-0.016,-0.016,-0.017,0
DR080043,MYBDR0800439,PIYS 0% 31.01.2022,5-Nov-20,2.727,2.663,2.599,104.129,104.209,104.288,1.178,2.001,0.033,0.033,0.033,-0.05,-0.05,-0.051,0
UG180250,MYBUG1802506,SDBB MTN 1096D 27.12.2021 - Tranche No 18,5-Nov-20,2.614,2.55,2.486,102.718,102.791,102.864,1.091,1.758,0.041,0.041,0.041,-0.053,-0.053,-0.054,0
UG190006,MYBUG1900060,SDBB MTN 1096D 24.1.2022 - Tranche No 20,5-Nov-20,2.624,2.57,2.516,102.879,102.944,103.01,1.164,1.958,0.042,0.042,0.042,-0.057,-0.058,-0.058,2.3
UI170074,MYBUI1700748,SDBB MTN 1826D 11.5.2022 - Tranche No 16,5-Nov-20,2.716,2.657,2.598,103.803,103.892,103.981,1.419,2.794,0.048,0.048,0.048,-0.079,-0.08,-0.08,1.3
UI180053,MYBUI1800530,SDBB MTN 1826D 27.4.2023 - Tranche No 17,5-Nov-20,2.909,2.845,2.781,105.67,105.827,105.985,2.321,6.693,0.066,0.066,0.066,-0.168,-0.169,-0.169,0
UI180251,MYBUI1802510,SDBB MTN 1826D 27.12.2023 - Tranche No 19,5-Nov-20,3.05,2.986,2.922,106.538,106.736,106.935,2.852,10.002,0.069,0.069,0.069,-0.219,-0.22,-0.22,0
UI190007,MYBUI1900074,SDBB MTN 1826D 24.1.2024 - Tranche No 21,5-Nov-20,3.063,2.999,2.935,106.643,106.846,107.049,2.925,10.457,0.07,0.07,0.07,-0.227,-0.227,-0.228,0
VQ080387,MYBVQ0803874,LITRAK IMTN 0% 15.04.2021,5-Nov-20,2.402,2.36,2.318,101.484,101.502,101.521,0.438,0.383,0.021,0.02,0.019,-0.018,-0.019,-0.018,0
VR080388,MYBVR0803880,LITRAK IMTN 0% 15.04.2022,5-Nov-20,2.657,2.615,2.573,104.557,104.618,104.679,1.383,2.626,0.028,0.027,0.026,-0.05,-0.048,-0.047,0
VS080389,MYBVS0803896,LITRAK IMTN 0% 14.04.2023,5-Nov-20,2.813,2.771,2.729,107.461,107.564,107.667,2.273,6.466,0.047,0.046,0.045,-0.124,-0.122,-0.119,0
VQ080397,MYBVQ0803973,LITRAK IMTN 0% 15.04.2021,5-Nov-20,2.402,2.36,2.318,101.484,101.502,101.521,0.438,0.383,0.021,0.02,0.019,-0.018,-0.019,-0.018,0
VR080398,MYBVR0803989,LITRAK IMTN 0% 15.04.2022,5-Nov-20,2.657,2.615,2.573,104.557,104.618,104.679,1.383,2.626,0.028,0.027,0.026,-0.05,-0.048,-0.047,0
VS080399,MYBVS0803995,LITRAK IMTN 0% 14.04.2023,5-Nov-20,2.813,2.771,2.729,107.461,107.564,107.667,2.273,6.466,0.047,0.046,0.045,-0.124,-0.122,-0.119,0
VG190104,MYBVG1901041,CIMB IMTN 3.950% 10.06.2022 - Tranche No 2,5-Nov-20,2.469,2.41,2.351,102.301,102.395,102.488,1.521,3.126,0.04,0.04,0.04,-0.068,-0.067,-0.068,1.3
DS080404,MYBDS0804041,PRASARANA 0% 30.05.2023 - Series 3,5-Nov-20,2.112,2.086,2.06,106.31,106.377,106.444,2.385,7.128,0.097,0.097,0.097,-0.258,-0.258,-0.259,2.3
